sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;latitude;longitude;altitude;heading;
1584543043;389143;758;882346;1584543043;389143;0;0;0;1.740138;
1584543043;468415;758;961586;1584543043;468415;0;0;0;1.747007;
1584543043;502565;758;996683;1584543043;502565;0;0;0;1.753644;
1584543043;582805;759;83394;1584543043;582805;0;0;0;1.760552;
1584543043;672967;759;168989;1584543043;672967;0;0;0;1.767401;
1584543043;709446;759;202878;1584543043;709446;0;0;0;1.774051;
1584543043;794484;759;286779;1584543043;794484;0;0;0;1.780972;
1584543043;881970;759;374585;1584543043;881970;0;0;0;1.78787;
1584543043;967802;759;461827;1584543043;967802;0;0;0;1.794705;
1584543044;6209;759;499732;1584543044;6209;0;0;0;1.801349;
1584543044;84958;759;618509;1584543044;84958;0;0;0;1.80827;
1584543044;211031;759;704561;1584543044;211031;0;0;0;1.815407;
1584543044;290197;759;784893;1584543044;290197;0;0;0;1.822654;
1584543044;329856;759;823833;1584543044;329856;0;0;0;1.830056;
1584543044;422348;759;920472;1584543044;422348;0;0;0;1.837733;
1584543044;515744;760;8853;1584543044;515744;0;0;0;1.845572;
1584543044;590685;760;83910;1584543044;590685;0;0;0;1.853157;
1584543044;685083;760;178875;1584543044;685083;0;0;0;1.860814;
1584543044;730793;760;224011;1584543044;730793;0;0;0;1.867202;
1584543044;823090;760;321065;1584543044;823090;0;0;0;1.873078;
1584543044;923481;760;416604;1584543044;923481;0;0;0;1.880909;
1584543045;15221;760;508967;1584543045;15221;0;0;0;1.890005;
1584543045;95229;760;588402;1584543045;95229;0;0;0;1.899074;
1584543045;127094;760;642639;1584543045;127094;0;0;0;1.905616;
1584543045;237525;760;731680;1584543045;237525;0;0;0;1.911777;
1584543045;331688;760;829921;1584543045;331688;0;0;0;1.91854;
1584543045;425215;760;918486;1584543045;425215;0;0;0;1.92468;
1584543045;507708;761;1763;1584543045;507708;0;0;0;1.931124;
1584543045;595538;761;88756;1584543045;595538;0;0;0;1.935655;
1584543045;630481;761;123715;1584543045;630481;0;0;0;1.942697;
1584543045;726696;761;218921;1584543045;726696;0;0;0;1.954778;
1584543045;800726;761;293932;1584543045;800726;0;0;0;1.971705;
1584543045;844506;761;337354;1584543045;844506;0;0;0;1.981085;
1584543045;931584;761;423944;1584543045;931584;0;0;0;1.999001;
1584543046;6892;761;499139;1584543046;6892;0;0;0;2.014762;
1584543046;39967;761;536523;1584543046;39967;0;0;0;2.024781;
1584543046;137352;761;630873;1584543046;137352;0;0;0;2.043093;
1584543046;234977;761;727718;1584543046;234977;0;0;0;2.061728;
1584543046;317151;761;810702;1584543046;317151;0;0;0;2.077785;
1584543046;411647;761;906910;1584543046;411647;0;0;0;2.094862;
1584543046;444535;761;942241;1584543046;444535;0;0;0;2.10444;
1584543046;544658;762;38115;1584543046;544658;0;0;0;2.126124;
1584543046;639922;762;132443;1584543046;639922;0;0;0;2.143187;
1584543046;716201;762;209317;1584543046;716201;0;0;0;2.157326;
1584543046;759696;762;253091;1584543046;759696;0;0;0;2.167049;
1584543046;857450;762;350481;1584543046;857450;0;0;0;2.188432;
1584543046;947949;762;440807;1584543046;947949;0;0;0;2.207769;
1584543046;972223;762;465484;1584543046;972223;0;0;0;2.219416;
1584543047;61628;762;555050;1584543047;61628;0;0;0;2.24276;
1584543047;86581;762;597256;1584543047;86581;0;0;0;2.254782;
1584543047;177400;762;670643;1584543047;177400;0;0;0;2.285163;
1584543047;201549;762;694291;1584543047;201549;0;0;0;2.299339;
1584543047;231050;762;734529;1584543047;231050;0;0;0;2.313117;
1584543047;326057;762;818605;1584543047;326057;0;0;0;2.347606;
1584543047;360866;762;854532;1584543047;360866;0;0;0;2.360562;
1584543047;448405;762;941257;1584543047;448405;0;0;0;2.391927;
1584543047;528384;763;21997;1584543047;528384;0;0;0;2.419649;
1584543047;572634;763;66371;1584543047;572634;0;0;0;2.435052;
1584543047;667142;763;159934;1584543047;667142;0;0;0;2.481159;
1584543047;691648;763;184427;1584543047;691648;0;0;0;2.491333;
1584543047;713896;763;206944;1584543047;713896;0;0;0;2.507216;
1584543047;757113;763;253974;1584543047;757113;0;0;0;2.521399;
1584543047;853881;763;347378;1584543047;853881;0;0;0;2.550513;
1584543047;950162;763;444136;1584543047;950162;0;0;0;2.572565;
1584543048;35711;763;539059;1584543048;35711;0;0;0;2.596717;
1584543048;128194;763;621587;1584543048;128194;0;0;0;2.628415;
1584543048;160986;763;654294;1584543048;160986;0;0;0;2.645097;
1584543048;264237;763;761376;1584543048;264237;0;0;0;2.687146;
1584543048;363807;763;861027;1584543048;363807;0;0;0;2.730177;
1584543048;456032;763;948473;1584543048;456032;0;0;0;2.77998;
1584543048;480566;763;974436;1584543048;480566;0;0;0;2.798341;
1584543048;505993;763;998939;1584543048;505993;0;0;0;2.825235;
1584543048;536084;764;29677;1584543048;536084;0;0;0;2.852578;
1584543048;627263;764;120473;1584543048;627263;0;0;0;2.9033;
1584543048;658469;764;151558;1584543048;658469;0;0;0;2.921379;
1584543048;740430;764;234174;1584543048;740430;0;0;0;2.970334;
1584543048;776016;764;268996;1584543048;776016;0;0;0;2.987436;
1584543048;858741;764;350627;1584543048;858741;0;0;0;3.026328;
1584543048;877483;764;369576;1584543048;877483;0;0;0;3.037587;
1584543048;893211;764;385263;1584543048;893211;0;0;0;3.051336;
1584543048;909200;764;401234;1584543048;909200;0;0;0;3.065111;
1584543048;931221;764;435926;1584543048;931221;0;0;0;3.074777;
1584543049;27819;764;521083;1584543049;27819;0;0;0;3.085549;
1584543049;50575;764;551354;1584543049;50575;0;0;0;3.08516;
1584543049;134368;764;627658;1584543049;134368;0;0;0;3.065676;
1584543049;168127;764;661268;1584543049;168127;0;0;0;3.06231;
1584543049;243970;764;737345;1584543049;243970;0;0;0;3.054673;
1584543049;270961;764;764224;1584543049;270961;0;0;0;3.057887;
1584543049;349048;764;842447;1584543049;349048;0;0;0;3.056508;
1584543049;386743;764;880460;1584543049;386743;0;0;0;3.059072;
1584543049;469191;764;962393;1584543049;469191;0;0;0;3.059997;
1584543049;543775;765;36890;1584543049;543775;0;0;0;3.093828;
1584543049;570936;765;64962;1584543049;570936;0;0;0;3.114541;
1584543049;643944;765;136394;1584543049;643944;0;0;0;-3.129813;
1584543049;676217;765;168675;1584543049;676217;0;0;0;-3.119286;
1584543049;761149;765;258372;1584543049;761149;0;0;0;-3.108744;
1584543049;839745;765;333086;1584543049;839745;0;0;0;-3.103349;
1584543049;863357;765;361107;1584543049;863357;0;0;0;-3.097732;
1584543049;944457;765;437821;1584543049;944457;0;0;0;-3.092624;
1584543049;975547;765;469180;1584543049;975547;0;0;0;-3.093185;
1584543050;49312;765;542549;1584543050;49312;0;0;0;-3.111105;
1584543050;81655;765;578348;1584543050;81655;0;0;0;-3.117626;
1584543050;166721;765;665176;1584543050;166721;0;0;0;3.138491;
1584543050;243358;765;737427;1584543050;243358;0;0;0;3.137708;
1584543050;275361;765;769140;1584543050;275361;0;0;0;-3.140891;
1584543050;348687;765;841146;1584543050;348687;0;0;0;3.141098;
1584543050;378720;765;874639;1584543050;378720;0;0;0;3.139609;
1584543050;460514;765;957037;1584543050;460514;0;0;0;3.127292;
1584543050;493204;765;986610;1584543050;493204;0;0;0;3.122267;
1584543050;579593;766;73138;1584543050;579593;0;0;0;3.105148;
1584543050;654560;766;147726;1584543050;654560;0;0;0;3.105436;
1584543050;683057;766;175283;1584543050;683057;0;0;0;3.108177;
1584543050;759768;766;253374;1584543050;759768;0;0;0;3.103333;
1584543050;787543;766;284648;1584543050;787543;0;0;0;3.100001;
1584543050;872864;766;365148;1584543050;872864;0;0;0;3.080546;
1584543050;955645;766;448549;1584543050;955645;0;0;0;3.064435;
1584543050;987093;766;506736;1584543050;987093;0;0;0;3.05953;
1584543051;99381;766;595405;1584543051;99381;0;0;0;3.023444;
1584543051;188612;766;681063;1584543051;188612;0;0;0;3.002765;
1584543051;218866;766;721516;1584543051;218866;0;0;0;2.99645;
1584543051;308994;766;802632;1584543051;308994;0;0;0;2.962999;
1584543051;403971;766;900472;1584543051;403971;0;0;0;2.96396;
1584543051;500656;766;995037;1584543051;500656;0;0;0;2.969027;
1584543051;533608;767;26592;1584543051;533608;0;0;0;2.974118;
1584543051;627477;767;120255;1584543051;627477;0;0;0;2.978264;
1584543051;707759;767;216032;1584543051;707759;0;0;0;2.98487;
1584543051;807640;767;300889;1584543051;807640;0;0;0;2.991863;
1584543051;845206;767;338556;1584543051;845206;0;0;0;2.996886;
1584543051;941450;767;433899;1584543051;941450;0;0;0;3.000448;
1584543051;963992;767;457221;1584543051;963992;0;0;0;3.004932;
1584543052;13447;767;505118;1584543052;13447;0;0;0;3.011119;
1584543052;96536;767;599217;1584543052;96536;0;0;0;3.021715;
1584543052;180581;767;678009;1584543052;180581;0;0;0;3.030883;
1584543052;216886;767;713257;1584543052;216886;0;0;0;3.036035;
1584543052;303702;767;803706;1584543052;303702;0;0;0;3.042468;
1584543052;397917;767;891795;1584543052;397917;0;0;0;3.049112;
1584543052;476450;767;969272;1584543052;476450;0;0;0;3.05731;
1584543052;505186;768;6159;1584543052;505186;0;0;0;3.063058;
1584543052;587547;768;83349;1584543052;587547;0;0;0;3.073241;
1584543052;618012;768;115976;1584543052;618012;0;0;0;3.079553;
1584543052;702683;768;199125;1584543052;702683;0;0;0;3.090394;
1584543052;780732;768;274077;1584543052;780732;0;0;0;3.105367;
1584543052;816772;768;310583;1584543052;816772;0;0;0;3.114035;
1584543052;910214;768;403789;1584543052;910214;0;0;0;3.131082;
1584543053;12918;768;506107;1584543053;12918;0;0;0;-3.137542;
1584543053;87298;768;580433;1584543053;87298;0;0;0;-3.111142;
1584543053;123296;768;618522;1584543053;123296;0;0;0;-3.099813;
1584543053;216759;768;709644;1584543053;216759;0;0;0;-3.072584;
1584543053;299807;768;797051;1584543053;299807;0;0;0;-3.056335;
1584543053;342353;768;835098;1584543053;342353;0;0;0;-3.04479;
1584543053;424009;768;920658;1584543053;424009;0;0;0;-3.012418;
1584543053;454596;768;948267;1584543053;454596;0;0;0;-2.998065;
1584543053;552011;769;45859;1584543053;552011;0;0;0;-2.959347;
1584543053;573358;769;66590;1584543053;573358;0;0;0;-2.941043;
1584543053;596249;769;104119;1584543053;596249;0;0;0;-2.917803;
1584543053;696060;769;189959;1584543053;696060;0;0;0;-2.856567;
1584543053;733581;769;226405;1584543053;733581;0;0;0;-2.83838;
1584543053;813531;769;305890;1584543053;813531;0;0;0;-2.785205;
1584543053;858776;769;351596;1584543053;858776;0;0;0;-2.766757;
1584543053;934662;769;428332;1584543053;934662;0;0;0;-2.708458;
1584543053;960366;769;453467;1584543053;960366;0;0;0;-2.696859;
1584543053;985166;769;477897;1584543053;985166;0;0;0;-2.684526;
1584543054;28237;769;522660;1584543054;28237;0;0;0;-2.674434;
1584543054;102088;769;594433;1584543054;102088;0;0;0;-2.66472;
1584543054;189489;769;681614;1584543054;189489;0;0;0;-2.661438;
1584543054;219669;769;712058;1584543054;219669;0;0;0;-2.657622;
1584543054;289458;769;781640;1584543054;289458;0;0;0;-2.653959;
1584543054;304351;769;796490;1584543054;304351;0;0;0;-2.650247;
1584543054;340655;769;833143;1584543054;340655;0;0;0;-2.646654;
1584543054;409340;769;903745;1584543054;409340;0;0;0;-2.644285;
1584543054;442918;769;935018;1584543054;442918;0;0;0;-2.640436;
1584543054;540852;770;33375;1584543054;540852;0;0;0;-2.637044;
1584543054;615638;770;112702;1584543054;615638;0;0;0;-2.630206;
1584543054;647839;770;141937;1584543054;647839;0;0;0;-2.623821;
1584543054;746204;770;238491;1584543054;746204;0;0;0;-2.603815;
1584543054;928934;770;422278;1584543054;928934;0;0;0;-2.565045;
1584543054;960804;770;454581;1584543054;960804;0;0;0;-2.555094;
1584543055;59982;770;553673;1584543055;59982;0;0;0;-2.526985;
1584543055;81627;770;574909;1584543055;81627;0;0;0;-2.515031;
1584543055;108509;770;602585;1584543055;108509;0;0;0;-2.496805;
1584543055;183493;770;676687;1584543055;183493;0;0;0;-2.469664;
1584543055;203649;770;696478;1584543055;203649;0;0;0;-2.457751;
1584543055;254372;770;749587;1584543055;254372;0;0;0;-2.446057;
1584543055;354735;770;852559;1584543055;354735;0;0;0;-2.40328;
1584543055;455179;770;951396;1584543055;455179;0;0;0;-2.381303;
1584543055;480752;770;973143;1584543055;480752;0;0;0;-2.372715;
1584543055;501392;770;999091;1584543055;501392;0;0;0;-2.359912;
1584543055;553947;771;47301;1584543055;553947;0;0;0;-2.346145;
1584543055;651755;771;144709;1584543055;651755;0;0;0;-2.319271;
1584543055;749551;771;242576;1584543055;749551;0;0;0;-2.302716;
1584543055;844028;771;337244;1584543055;844028;0;0;0;-2.284951;
1584543055;935889;771;436301;1584543055;935889;0;0;0;-2.269979;
1584543056;22873;771;516285;1584543056;22873;0;0;0;-2.258535;
1584543056;114677;771;609922;1584543056;114677;0;0;0;-2.245984;
1584543056;189089;771;681488;1584543056;189089;0;0;0;-2.234208;
1584543056;211326;771;705148;1584543056;211326;0;0;0;-2.227272;
1584543056;253279;771;746474;1584543056;253279;0;0;0;-2.219495;
1584543056;348205;771;841870;1584543056;348205;0;0;0;-2.203984;
1584543056;432749;771;938253;1584543056;432749;0;0;0;-2.191661;
1584543056;529088;772;22747;1584543056;529088;0;0;0;-2.180523;
1584543056;564319;772;60578;1584543056;564319;0;0;0;-2.173976;
1584543056;658781;772;151002;1584543056;658781;0;0;0;-2.161655;
1584543056;734830;772;241768;1584543056;734830;0;0;0;-2.151398;
1584543056;829541;772;322868;1584543056;829541;0;0;0;-2.141993;
1584543056;864704;772;357174;1584543056;864704;0;0;0;-2.13589;
1584543056;952446;772;444512;1584543056;952446;0;0;0;-2.123214;
1584543056;984232;772;477523;1584543056;984232;0;0;0;-2.11734;
1584543057;74670;772;568955;1584543057;74670;0;0;0;-2.102755;
1584543057;164855;772;658477;1584543057;164855;0;0;0;-2.093568;
1584543057;239645;772;744987;1584543057;239645;0;0;0;-2.085192;
1584543057;329197;772;821537;1584543057;329197;0;0;0;-2.080762;
1584543057;366248;772;859345;1584543057;366248;0;0;0;-2.076306;
1584543057;439540;772;940646;1584543057;439540;0;0;0;-2.071235;
1584543057;482930;772;976152;1584543057;482930;0;0;0;-2.064885;
1584543057;570732;773;63907;1584543057;570732;0;0;0;-2.049721;
1584543057;660415;773;156860;1584543057;660415;0;0;0;-2.027703;
1584543057;739444;773;233054;1584543057;739444;0;0;0;-2.00952;
1584543057;783808;773;276933;1584543057;783808;0;0;0;-1.998978;
1584543057;868705;773;362009;1584543057;868705;0;0;0;-1.97283;
1584543057;949900;773;450962;1584543057;949900;0;0;0;-1.95314;
1584543058;40650;773;533116;1584543058;40650;0;0;0;-1.934036;
1584543058;77416;773;570715;1584543058;77416;0;0;0;-1.924502;
1584543058;174228;773;667786;1584543058;174228;0;0;0;-1.899768;
1584543058;250888;773;760612;1584543058;250888;0;0;0;-1.880917;
1584543058;339365;773;832019;1584543058;339365;0;0;0;-1.862659;
1584543058;375287;773;868381;1584543058;375287;0;0;0;-1.854075;
1584543058;453231;773;947163;1584543058;453231;0;0;0;-1.834324;
1584543058;540706;774;33550;1584543058;540706;0;0;0;-1.816202;
1584543058;576081;774;69111;1584543058;576081;0;0;0;-1.807438;
1584543058;650807;774;146399;1584543058;650807;0;0;0;-1.788483;
1584543058;684431;774;177262;1584543058;684431;0;0;0;-1.781181;
1584543058;775931;774;268750;1584543058;775931;0;0;0;-1.763484;
1584543058;851667;774;347874;1584543058;851667;0;0;0;-1.745683;
1584543058;908670;774;402654;1584543058;908670;0;0;0;-1.740583;
1584543058;990812;774;487421;1584543058;990812;0;0;0;-1.735078;
1584543059;23091;774;516355;1584543059;23091;0;0;0;-1.731968;
1584543059;110034;774;601835;1584543059;110034;0;0;0;-1.726795;
1584543059;194377;774;697963;1584543059;194377;0;0;0;-1.722329;
1584543059;291518;774;783935;1584543059;291518;0;0;0;-1.71826;
1584543059;322603;774;816220;1584543059;322603;0;0;0;-1.714331;
1584543059;409499;774;902667;1584543059;409499;0;0;0;-1.712159;
1584543059;432717;774;933739;1584543059;432717;0;0;0;-1.71151;
1584543059;529890;775;22620;1584543059;529890;0;0;0;-1.714027;
1584543059;551038;775;43770;1584543059;551038;0;0;0;-1.711655;
1584543059;588852;775;82251;1584543059;588852;0;0;0;-1.707991;
1584543059;681870;775;175686;1584543059;681870;0;0;0;-1.708449;
1584543059;755759;775;248089;1584543059;755759;0;0;0;-1.707449;
1584543059;790958;775;284011;1584543059;790958;0;0;0;-1.705882;
1584543059;880037;775;373628;1584543059;880037;0;0;0;-1.706128;
1584543059;998479;775;491106;1584543059;998479;0;0;0;-1.707885;
1584543060;98061;775;591168;1584543060;98061;0;0;0;-1.708794;
1584543060;182294;775;675999;1584543060;182294;0;0;0;-1.707813;
1584543060;261347;775;755371;1584543060;261347;0;0;0;-1.708441;
1584543060;308979;775;807340;1584543060;308979;0;0;0;-1.705198;
1584543060;417905;775;910097;1584543060;417905;0;0;0;-1.704961;
1584543060;513146;776;10008;1584543060;513146;0;0;0;-1.704644;
1584543060;620382;776;113461;1584543060;620382;0;0;0;-1.703121;
1584543060;716085;776;213249;1584543060;716085;0;0;0;-1.701739;
1584543060;806864;776;312270;1584543060;806864;0;0;0;-1.698784;
1584543060;997091;776;490610;1584543060;997091;0;0;0;-1.696015;
1584543061;73430;776;565795;1584543061;73430;0;0;0;-1.693682;
1584543061;162870;776;656064;1584543061;162870;0;0;0;-1.691815;
1584543061;192987;776;689485;1584543061;192987;0;0;0;-1.690225;
1584543061;272069;776;765907;1584543061;272069;0;0;0;-1.689395;
1584543061;314428;776;806741;1584543061;314428;0;0;0;-1.687629;
1584543061;404290;776;904771;1584543061;404290;0;0;0;-1.687347;
1584543061;497427;776;993429;1584543061;497427;0;0;0;-1.686876;
1584543061;572668;777;65971;1584543061;572668;0;0;0;-1.686779;
1584543061;613097;777;108903;1584543061;613097;0;0;0;-1.685649;
1584543061;698260;777;191920;1584543061;698260;0;0;0;-1.685666;
1584543061;786434;777;291357;1584543061;786434;0;0;0;-1.685121;
1584543061;822970;777;315831;1584543061;822970;0;0;0;-1.683239;
1584543061;846596;777;339238;1584543061;846596;0;0;0;-1.68099;
1584543061;870608;777;364602;1584543061;870608;0;0;0;-1.678688;
1584543061;913339;777;406547;1584543061;913339;0;0;0;-1.674489;
1584543062;12453;777;505655;1584543062;12453;0;0;0;-1.663288;
1584543062;87585;777;592689;1584543062;87585;0;0;0;-1.653661;
1584543062;172727;777;666225;1584543062;172727;0;0;0;-1.643283;
1584543062;216457;777;709736;1584543062;216457;0;0;0;-1.63691;
1584543062;289933;777;786997;1584543062;289933;0;0;0;-1.624339;
1584543062;390195;777;911697;1584543062;390195;0;0;0;-1.610587;
1584543062;496293;778;4342;1584543062;496293;0;0;0;-1.596925;
1584543062;589113;778;86754;1584543062;589113;0;0;0;-1.585027;
1584543062;631697;778;128515;1584543062;631697;0;0;0;-1.579156;
1584543062;734356;778;234433;1584543062;734356;0;0;0;-1.56218;
1584543062;836644;778;334952;1584543062;836644;0;0;0;-1.54651;
1584543062;932961;778;426850;1584543062;932961;0;0;0;-1.532938;
1584543062;958406;778;450958;1584543062;958406;0;0;0;-1.526925;
1584543062;980188;778;474140;1584543062;980188;0;0;0;-1.521654;
1584543063;18805;778;512364;1584543063;18805;0;0;0;-1.513644;
1584543063;99504;778;607263;1584543063;99504;0;0;0;-1.498113;
1584543063;189213;778;682615;1584543063;189213;0;0;0;-1.487147;
1584543063;229255;778;722845;1584543063;229255;0;0;0;-1.481494;
1584543063;326460;778;819227;1584543063;326460;0;0;0;-1.468799;
1584543063;415593;778;908370;1584543063;415593;0;0;0;-1.455142;
1584543063;494596;778;992039;1584543063;494596;0;0;0;-1.444608;
1584543063;522946;779;33282;1584543063;522946;0;0;0;-1.437844;
