sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;accelerationX;accelerationY;accelerationZ;
1584543601;584557;1317;77642;1584543601;584557;-9.904812;0.09097967;-0.4932055;
1584543601;678682;1317;173024;1584543601;678682;-9.885658;0.06703765;-0.4189853;
1584543601;777268;1317;272954;1584543601;777268;-9.89763;0.1149217;-0.4548983;
1584543601;872741;1317;365588;1584543601;872741;-9.89763;0.08858546;-0.3950433;
1584543601;911108;1317;404707;1584543601;911108;-9.842563;0.07182605;-0.4213795;
1584543601;992211;1317;488824;1584543601;992211;-9.873688;0.08858546;-0.4501099;
1584543602;97142;1317;591202;1584543602;97142;-9.900023;0.1268927;-0.4525041;
1584543602;277138;1317;769666;1584543602;277138;-9.876081;0.04788403;-0.4405331;
1584543602;306516;1317;810121;1584543602;306516;-9.844957;0.05506664;-0.4381389;
1584543602;392494;1317;892507;1584543602;392494;-9.895235;0.09337386;-0.3734955;
1584543602;492494;1317;985369;1584543602;492494;-9.916783;0.06703765;-0.4022259;
1584543602;582529;1318;75039;1584543602;582529;-9.873688;0.06943185;-0.4285621;
1584543602;620814;1318;113734;1584543602;620814;-9.849746;0.07661445;-0.4046201;
1584543602;703783;1318;200517;1584543602;703783;-9.902418;0.06464344;-0.3878607;
1584543602;792566;1318;285244;1584543602;792566;-9.840169;0.01915361;-0.4381389;
1584543602;887721;1318;380354;1584543602;887721;-9.923965;0.1029507;-0.4237737;
1584543602;922910;1318;416306;1584543602;922910;-9.866505;0.08619126;-0.3974375;
1584543602;998023;1318;493726;1584543602;998023;-9.931149;0.1053449;-0.4381389;
1584543603;91083;1318;584719;1584543603;91083;-9.933542;-0.5602432;-0.4572925;
1584543603;182926;1318;675528;1584543603;182926;-10.14184;-0.1939303;-0.09816227;
1584543603;213208;1318;705782;1584543603;213208;-10.58955;-0.3663129;-0.4692635;
1584543603;297648;1318;790198;1584543603;297648;-10.18493;0.5554548;-0.1149217;
1584543603;393067;1318;885779;1584543603;393067;-10.03649;0.05746084;-0.3926491;
1584543603;487924;1318;980578;1584543603;487924;-9.734824;-0.1699883;-0.332794;
1584543603;507340;1319;8324;1584543603;507340;-9.832986;0.01675941;-0.4860229;
1584543603;598020;1319;90626;1584543603;598020;-9.959879;0.1819593;-0.629675;
1584543603;689061;1319;181909;1584543603;689061;-9.823409;0.2585738;-0.4525041;
1584543603;720830;1319;213651;1584543603;720830;-10.00776;0.2106898;-0.4094085;
1584543603;798310;1319;290830;1584543603;798310;-9.844957;-1.539472;-0.4860229;
1584543603;893269;1319;385915;1584543603;893269;-9.65821;-2.090138;-0.7972692;
1584543603;978377;1319;470955;1584543603;978377;-3.725378;0.7374141;2.501941;
1584543604;10408;1319;506373;1584543604;10408;-14.81293;-3.715801;-1.857901;
1584543604;103682;1319;596424;1584543604;103682;-3.28245;3.481169;0.2250549;
1584543604;199371;1319;691949;1584543604;199371;-6.983886;3.421314;5.046977;
1584543604;297547;1319;790252;1584543604;297547;-9.512163;-0.629675;-7.615955;
1584543604;312857;1319;805896;1584543604;312857;-13.68047;-3.620033;-3.450045;
1584543604;338070;1319;830632;1584543604;338070;-11.72201;-0.296881;0.3974375;
1584543604;352720;1319;845522;1584543604;352720;-10.50336;-1.414973;-2.995146;
1584543604;366415;1319;859227;1584543604;366415;0.5913678;4.994305;2.588132;
1584543604;380051;1319;872932;1584543604;380051;-9.375693;1.462857;5.216965;
1584543604;393504;1319;893498;1584543604;393504;-8.212111;-2.506729;0.7110779;
1584543604;483818;1319;976503;1584543604;483818;-15.92144;-3.284845;2.681506;
1584543604;496518;1319;990379;1584543604;496518;-6.684611;0.6392518;2.743755;
1584543604;594211;1320;86864;1584543604;594211;-6.256049;-2.525883;-3.91452;
1584543604;683949;1320;177508;1584543604;683949;-2.430115;6.430826;4.110844;
1584543604;700188;1320;193183;1584543604;700188;-2.755726;6.720524;-5.044583;
1584543604;805002;1320;297838;1584543604;805002;-13.80497;-3.967192;1.031901;
1584543604;899209;1320;391877;1584543604;899209;-2.813187;6.555324;7.912837;
1584543604;918465;1320;430702;1584543604;918465;-3.574543;2.051831;-1.218649;
1584543605;16515;1320;512603;1584543605;16515;-13.56555;0.5051765;-2.255338;
1584543605;104468;1320;597241;1584543605;104468;-13.74272;0.2418144;-4.194641;
1584543605;126164;1320;620849;1584543605;126164;-6.200982;2.92332;-3.423708;
1584543605;150689;1320;643658;1584543605;150689;-10.21845;-0.4955997;2.286463;
1584543605;168369;1320;662488;1584543605;168369;-12.88559;-1.151611;-0.07182605;
1584543605;260620;1320;753529;1584543605;260620;-14.53041;-2.231396;-0.1843535;
1584543605;276825;1320;769967;1584543605;276825;-4.829105;1.678335;-0.8619126;
1584543605;292880;1320;786328;1584543605;292880;-12.90235;-2.60968;-2.298434;
1584543605;315737;1320;808274;1584543605;315737;-8.834604;-0.3184288;-2.470816;
1584543605;407523;1320;900162;1584543605;407523;-13.82891;0.3615245;-2.360683;
1584543605;423108;1320;915928;1584543605;423108;-8.252813;0.1867477;0.07182605;
1584543605;510030;1321;2559;1584543605;510030;-1.884237;0.6943185;4.022259;
1584543605;525882;1321;21151;1584543605;525882;-18.63407;2.719813;-6.900089;
1584543605;617417;1321;110031;1584543605;617417;-23.0394;-1.687912;-9.52174;
1584543605;637179;1321;131093;1584543605;637179;0.7589619;-1.594538;8.061277;
1584543605;659952;1321;152815;1584543605;659952;-11.80102;-0.308852;-4.853047;
1584543605;673470;1321;166364;1584543605;673470;-18.01876;-1.319205;-5.485116;
1584543605;695938;1321;188874;1584543605;695938;-2.135628;1.134852;4.577713;
1584543605;712091;1321;204980;1584543605;712091;-18.75139;-0.4429273;-6.885724;
1584543605;731213;1321;226822;1584543605;731213;-11.13304;1.546654;-1.742979;
1584543605;814775;1321;309532;1584543605;814775;-14.42507;-1.563414;-3.512294;
1584543605;836580;1321;329631;1584543605;836580;-6.033388;1.826776;2.892196;
1584543605;859516;1321;352057;1584543605;859516;-7.778761;0.4333505;0.4357447;
1584543605;873451;1321;366356;1584543605;873451;-8.226477;-1.522712;-3.294421;
1584543605;888619;1321;381924;1584543605;888619;-11.70525;1.127669;-2.015918;
1584543605;915408;1321;410118;1584543605;915408;-9.052477;0.1963245;2.667141;
1584543605;939484;1321;432062;1584543605;939484;-10.15141;-3.423708;3.387795;
1584543605;960432;1321;453226;1584543605;960432;-11.75553;3.758897;2.238579;
1584543605;974586;1321;467569;1584543605;974586;-10.42914;-0.4405331;-2.008735;
1584543605;991407;1321;486632;1584543605;991407;-10.75236;0.7900866;-3.11725;
1584543606;11029;1321;503708;1584543606;11029;-11.17134;0.4740519;4.948815;
1584543606;27497;1321;520827;1584543606;27497;-11.79384;0.2944868;4.029441;
1584543606;122566;1321;615179;1584543606;122566;-7.577648;1.927332;-0.4285621;
1584543606;144857;1321;655508;1584543606;144857;-15.55034;-3.811569;-0.629675;
1584543606;240191;1321;732822;1584543606;240191;-14.61421;-8.149862;4.077325;
1584543606;329870;1321;822409;1584543606;329870;-14.93982;-2.636016;2.458845;
1584543606;355891;1321;859319;1584543606;355891;-6.253655;2.578555;-2.461239;
1584543606;440821;1321;933538;1584543606;440821;-16.1465;-0.9337386;-0.2442086;
1584543606;459473;1321;962434;1584543606;459473;-7.132327;0.5961562;0.5195417;
1584543606;544250;1322;37032;1584543606;544250;-21.5957;-5.985504;-3.873818;
1584543606;635450;1322;128036;1584543606;635450;-16.60858;-4.448427;-2.219425;
1584543606;659822;1322;176463;1584543606;659822;-0.3998317;2.41575;1.489193;
1584543606;794975;1322;287616;1584543606;794975;-18.05228;-2.916138;0.1149217;
1584543606;820683;1322;319393;1584543606;820683;-7.082048;2.178724;0.332794;
1584543606;857188;1322;350124;1584543606;857188;-10.81221;-0.806846;-2.834735;
1584543606;934874;1322;427456;1584543606;934874;-15.81849;-6.066907;-1.182736;
1584543607;20892;1322;517713;1584543607;20892;-14.0396;0.9121909;0.5147533;
1584543607;45904;1322;538785;1584543607;45904;-7.278373;-1.434127;-3.119645;
1584543607;135969;1322;629437;1584543607;135969;-11.12586;0.06224924;0.9720459;
1584543607;229875;1322;722405;1584543607;229875;-17.58541;-5.942409;1.70946;
1584543607;254848;1322;754477;1584543607;254848;-9.969456;1.216254;1.323994;
1584543607;340803;1322;833534;1584543607;340803;-11.84172;-4.070143;1.68073;
1584543607;429536;1322;922083;1584543607;429536;-8.00621;0.56982;4.335899;
1584543607;450677;1322;946559;1584543607;450677;-12.16733;4.508282;-1.221043;
1584543607;540940;1323;33687;1584543607;540940;-3.004723;3.215413;-2.008735;
1584543607;572699;1323;65625;1584543607;572699;-5.997475;-1.151611;-1.592144;
1584543607;651173;1323;143988;1584543607;651173;-5.940014;0.9840169;-5.650316;
1584543607;741075;1323;233758;1584543607;741075;-5.482722;0.09337386;-6.801927;
1584543607;772128;1323;265458;1584543607;772128;-6.351817;1.668759;-1.625663;
1584543607;850948;1323;343504;1584543607;850948;-18.68914;-2.60968;-0.8044518;
1584543607;886414;1323;379922;1584543607;886414;-7.503428;-5.068525;1.47004;
1584543607;973990;1323;467595;1584543607;973990;-10.76672;-2.801216;-5.32231;
1584543608;1534;1323;494276;1584543608;1534;-9.852139;0.3232172;0.9145851;
1584543608;88616;1323;581490;1584543608;88616;-18.33958;-3.363853;-6.76362;
1584543608;272822;1323;766741;1584543608;272822;-17.77934;-7.510611;-2.676718;
1584543608;351616;1323;844471;1584543608;351616;-7.671022;-2.094926;5.516241;
1584543608;381075;1323;874129;1584543608;381075;-16.61337;0.1508347;-0.007182605;
1584543608;415533;1323;909900;1584543608;415533;-16.17523;-4.575319;-5.214571;
1584543608;496083;1323;990048;1584543608;496083;-2.363077;4.252102;-1.572991;
1584543608;526867;1324;25399;1584543608;526867;-0.03591302;2.916138;-1.355118;
1584543608;554459;1324;47123;1584543608;554459;-31.7519;-11.64061;1.740585;
1584543608;641986;1324;134560;1584543608;641986;-12.49294;-2.217031;4.405331;
1584543608;662158;1324;155817;1584543608;662158;-5.327099;-4.898537;1.987187;
1584543608;746447;1324;239021;1584543608;746447;-9.425972;1.750161;1.149217;
1584543608;770360;1324;265830;1584543608;770360;-6.445191;6.756437;-2.300828;
1584543608;861906;1324;354507;1584543608;861906;-6.330269;7.12275;-0.938527;
1584543608;899326;1324;393524;1584543608;899326;-0.4189853;3.840299;0.296881;
1584543608;982762;1324;475593;1584543608;982762;-4.821922;5.147533;0.9241619;
1584543609;79680;1324;573901;1584543609;79680;-4.132392;2.3535;0.7733271;
1584543609;172042;1324;665219;1584543609;172042;-3.280056;2.394202;-0.4884171;
1584543609;277039;1324;772983;1584543609;277039;-8.441955;-0.85473;3.205836;
1584543609;367292;1324;859869;1584543609;367292;-13.15614;-2.949656;-1.407791;
1584543609;467446;1324;960027;1584543609;467446;-6.05733;-0.6967127;-4.271256;
1584543609;508364;1325;2018;1584543609;508364;-8.983045;-1.695095;-3.483563;
1584543609;590190;1325;82692;1584543609;590190;-7.496245;1.762132;8.161834;
1584543609;687082;1325;180538;1584543609;687082;-8.971073;2.844311;-0.02873042;
1584543609;777426;1325;270285;1584543609;777426;-8.655039;3.983952;2.13084;
1584543609;872653;1325;365332;1584543609;872653;-10.56322;1.525106;-3.098097;
1584543609;909164;1325;405846;1584543609;909164;-10.79545;2.853888;-4.065354;
1584543610;925;1325;498886;1584543610;925;-7.070077;-2.238579;2.619257;
1584543610;93135;1325;585867;1584543610;93135;-6.495469;5.137957;0.9193735;
1584543610;182451;1325;675033;1584543610;182451;-7.752425;10.41717;-3.497929;
1584543610;282918;1325;775548;1584543610;282918;-14.24789;-4.565742;3.169923;
1584543610;318271;1325;811755;1584543610;318271;-16.46014;-2.827552;1.802834;
1584543610;402024;1325;896023;1584543610;402024;-8.681376;-1.608904;-3.20823;
1584543610;487506;1325;980597;1584543610;487506;-9.370905;2.784456;5.951985;
1584543610;583115;1326;75689;1584543610;583115;-8.094796;0.5841852;-1.855506;
1584543610;678155;1326;170768;1584543610;678155;-8.825027;-3.28245;5.50427;
1584543610;725338;1326;218327;1584543610;725338;-3.845088;-2.705448;6.924031;
1584543610;824892;1326;318727;1584543610;824892;-13.84806;3.404555;-0.2250549;
1584543610;851256;1326;343636;1584543610;851256;-13.99411;3.806781;-6.751649;
1584543610;871375;1326;363898;1584543610;871375;-12.31338;0.533907;2.952051;
1584543610;892655;1326;385768;1584543610;892655;-16.1034;-4.278439;-0.2250549;
1584543610;988666;1326;481382;1584543610;988666;-10.4052;-0.8451532;0.9528922;
1584543611;88375;1326;581138;1584543611;88375;-3.045424;5.880159;-3.548207;
1584543611;204926;1326;697669;1584543611;204926;-13.41711;-5.286397;-3.636792;
1584543611;288642;1326;781376;1584543611;288642;-4.058172;1.733402;2.497152;
1584543611;373294;1326;866033;1584543611;373294;-11.31739;2.434903;-5.68144;
1584543611;397087;1326;889876;1584543611;397087;-4.841076;0.260968;-8.659827;
1584543611;514473;1327;7006;1584543611;514473;-13.89355;2.468422;-3.634398;
1584543611;598833;1327;106788;1584543611;598833;2.013524;4.695029;2.073379;
1584543611;698877;1327;191538;1584543611;698877;-14.54478;-1.321599;-5.348647;
1584543611;794010;1327;286616;1584543611;794010;-14.04439;-5.676652;3.301604;
1584543611;819970;1327;312859;1584543611;819970;-11.70286;-3.610456;3.258508;
1584543611;931235;1327;424874;1584543611;931235;-4.434062;5.870583;-7.125144;
1584543612;14412;1327;507162;1584543612;14412;-5.961562;0.7972692;-2.315193;
1584543612;41958;1327;536331;1584543612;41958;-4.510676;-2.219425;-2.528277;
1584543612;124402;1327;617145;1584543612;124402;-11.00375;-4.733336;-1.714248;
1584543612;159225;1327;651585;1584543612;159225;-15.95496;-4.405331;-6.70137;
1584543612;180385;1327;689091;1584543612;180385;-1.999158;7.192182;2.942474;
1584543612;274294;1327;766899;1584543612;274294;-2.961627;1.039083;-1.769315;
1584543612;299792;1327;792389;1584543612;299792;-6.121974;-2.726996;2.983175;
1584543612;374447;1327;867030;1584543612;374447;-10.01734;1.199495;-4.491522;
1584543612;394520;1327;891826;1584543612;394520;-10.09874;3.53863;-2.145205;
1584543612;479353;1327;972002;1584543612;479353;-24.06651;-7.424419;4.704606;
1584543612;500492;1327;993406;1584543612;500492;-18.65562;-3.679888;0.8619126;
1584543612;594441;1328;87065;1584543612;594441;-0.8331822;5.518635;1.99437;
1584543612;619837;1328;112601;1584543612;619837;-1.326388;6.991069;-0.9935937;
1584543612;725417;1328;218358;1584543612;725417;-9.222465;0.5722142;-4.606444;
1584543612;756249;1328;253042;1584543612;756249;-7.553706;2.303222;-2.075773;
1584543612;782418;1328;276796;1584543612;782418;-10.76433;1.819593;-0.8331822;
1584543612;869909;1328;362464;1584543612;869909;-3.308787;2.995146;6.090849;
1584543612;891444;1328;384197;1584543612;891444;-8.863335;-0.02873042;4.527435;
1584543612;979735;1328;472490;1584543612;979735;-20.86547;-0.5147533;-2.576161;
1584543613;10037;1328;502507;1584543613;10037;-10.64462;3.119645;1.776498;
1584543613;94864;1328;587454;1584543613;94864;-6.500257;-2.032677;2.051831;
1584543613;199950;1328;692395;1584543613;199950;-12.08593;-1.817199;-1.836353;
1584543613;225361;1328;718099;1584543613;225361;1.290475;2.255338;-0.7805098;
1584543613;310907;1328;803507;1584543613;310907;-5.583278;3.239355;1.726219;
1584543613;344236;1328;837938;1584543613;344236;-1.252167;5.305551;-1.283292;
1584543613;432807;1328;925678;1584543613;432807;0.05267244;2.209848;3.65834;
1584543613;515324;1329;7832;1584543613;515324;-7.654263;0.2418144;2.422932;
1584543613;546647;1329;43793;1584543613;546647;-10.85052;-5.24809;-0.3495534;
1584543613;633336;1329;126610;1584543613;633336;-9.260772;-8.726865;1.584962;
1584543613;720341;1329;215646;1584543613;720341;-8.820239;-4.74052;-1.098939;
1584543613;751573;1329;248588;1584543613;751573;-18.9525;-4.271256;5.719748;
1584543613;830780;1329;323588;1584543613;830780;-17.7554;-3.409343;-0.1651999;
1584543613;862488;1329;359474;1584543613;862488;-12.469;-6.215347;-5.8634;
1584543613;940428;1329;433242;1584543613;940428;-7.639897;2.20506;0.03351882;
1584543614;29332;1329;522403;1584543614;29332;-12.9646;-5.310339;0.7589619;
1584543614;59144;1329;553063;1584543614;59144;-5.566519;-2.229002;1.848324;
1584543614;159891;1329;652739;1584543614;159891;-6.926425;-2.561796;3.912126;
1584543614;184832;1329;677632;1584543614;184832;-8.772355;3.129222;-0.2298434;
1584543614;214490;1329;706999;1584543614;214490;-10.47463;-3.919308;3.485958;
1584543614;295621;1329;788277;1584543614;295621;-16.81448;-2.999935;-3.969586;
1584543614;324601;1329;817631;1584543614;324601;-15.05474;-1.96564;-4.728548;
1584543614;415961;1329;908600;1584543614;415961;-8.698134;5.17387;-2.126051;
1584543614;440816;1329;933621;1584543614;440816;-9.653421;-1.84593;-8.259995;
1584543614;526011;1330;18806;1584543614;526011;-15.72991;-5.628768;-2.559402;
1584543614;558010;1330;54293;1584543614;558010;-14.06833;0.8978256;3.881001;
1584543614;644888;1330;137648;1584543614;644888;-8.434772;8.111555;-1.414973;
1584543614;735740;1330;228500;1584543614;735740;-10.91756;-3.74932;-2.470816;
1584543614;764882;1330;258233;1584543614;764882;-8.343793;-0.3615245;0.1364695;
1584543614;849580;1330;345834;1584543614;849580;-11.15937;0.6655881;0.617704;
1584543614;939865;1330;432492;1584543614;939865;-7.278373;-0.1292869;2.901772;
1584543615;26031;1330;518560;1584543615;26031;-2.267309;6.186617;0.6584055;
1584543615;50636;1330;543218;1584543615;50636;-14.42507;-4.72376;6.864176;
1584543615;136449;1330;633706;1584543615;136449;-11.85848;-2.597709;-0.629675;
1584543615;231515;1330;724252;1584543615;231515;-9.801862;-2.3535;-2.808398;
1584543615;321012;1330;813700;1584543615;321012;-8.451531;-1.477222;-3.433285;
1584543615;348200;1330;844714;1584543615;348200;-18.66998;-4.022259;-1.412579;
1584543615;445217;1330;938645;1584543615;445217;-10.82179;3.275268;1.347936;
1584543615;536522;1331;29403;1584543615;536522;4.230554;0.4357447;-3.526659;
1584543615;621933;1331;114428;1584543615;621933;-12.67969;4.036624;-1.055843;
1584543615;646853;1331;139260;1584543615;646853;-11.49456;1.125275;-0.1771709;
1584543615;736775;1331;229453;1584543615;736775;-14.16889;4.987122;1.319205;
1584543615;826788;1331;319527;1584543615;826788;-7.632715;3.414132;-4.465186;
1584543615;852292;1331;347734;1584543615;852292;-3.940856;4.793192;-0.08379706;
1584543615;941875;1331;437313;1584543615;941875;-16.67322;1.012747;-0.6464344;
1584543615;998187;1331;490699;1584543615;998187;-10.72363;5.118803;0.9409212;
1584543616;75647;1331;568410;1584543616;75647;-11.58315;7.326257;-0.818817;
1584543616;100143;1331;601857;1584543616;100143;-5.93762;4.268862;-9.55047;
1584543616;191791;1331;684498;1584543616;191791;-10.40041;1.891419;1.084573;
1584543616;211751;1331;704503;1584543616;211751;-10.90559;4.783615;-2.147599;
1584543616;233189;1331;726150;1584543616;233189;-12.7587;5.702988;1.058237;
1584543616;261294;1331;754793;1584543616;261294;-4.249708;4.077325;1.970428;
1584543616;357958;1331;854732;1584543616;357958;-13.52485;2.688689;6.256049;
1584543616;447131;1331;943485;1584543616;447131;-4.687847;2.128445;-2.094926;
1584543616;542318;1332;34899;1584543616;542318;-3.576937;3.883395;3.993528;
1584543616;571139;1332;71581;1584543616;571139;-0.2944868;4.19943;3.739743;
1584543616;668214;1332;161103;1584543616;668214;-15.29416;1.254562;3.792415;
1584543616;762729;1332;258037;1584543616;762729;-13.12501;-2.355894;-0.7757213;
1584543616;856059;1332;349436;1584543616;856059;-12.57195;5.724536;-0.1244985;
1584543616;947964;1332;440584;1584543616;947964;-10.11071;0.7685387;-4.546589;
1584543617;2750;1332;495682;1584543617;2750;-2.525883;7.90326;3.572149;
1584543617;93057;1332;586199;1584543617;93057;-13.66131;-2.303222;0.02873042;
1584543617;194487;1332;687402;1584543617;194487;-2.238579;2.841917;6.651092;
1584543617;224463;1332;717313;1584543617;224463;-10.80264;1.156399;-5.856217;
1584543617;245385;1332;738180;1584543617;245385;-14.25747;0.2657564;-0.2082955;
1584543617;327886;1332;820541;1584543617;327886;-10.1993;-0.3663129;-2.92332;
1584543617;348324;1332;841924;1584543617;348324;-8.50181;2.904167;0.1604115;
1584543617;379248;1332;883858;1584543617;379248;-8.841786;-2.32477;-2.291251;
1584543617;473317;1332;966047;1584543617;473317;-14.23592;0.6679823;-3.335123;
1584543617;573211;1333;66007;1584543617;573211;-5.207388;-1.436521;-0.617704;
1584543617;672198;1333;165695;1584543617;672198;-4.865018;0.641646;1.673547;
1584543617;771983;1333;265376;1584543617;771983;-17.65484;-0.3854665;-1.264138;
1584543617;874402;1333;367158;1584543617;874402;-7.747637;-1.383849;0.6919243;
1584543617;968278;1333;461267;1584543617;968278;-9.713276;-2.578555;-1.053449;
1584543618;78066;1333;570659;1584543618;78066;-9.931149;1.968034;3.335123;
1584543618;173450;1333;666138;1584543618;173450;-5.748478;4.539406;2.164358;
1584543618;273443;1333;766165;1584543618;273443;-0.2394202;2.319981;-5.568913;
1584543618;378413;1333;870972;1584543618;378413;-17.02277;-1.565808;-2.454057;
1584543618;473770;1333;966415;1584543618;473770;-15.63174;-2.449268;-5.705382;
1584543618;563870;1334;56497;1584543618;563870;-13.14417;-4.18267;-1.426944;
1584543618;586365;1334;103424;1584543618;586365;-6.325481;0.8403648;-5.12838;
1584543618;683807;1334;176527;1584543618;683807;-12.09072;0.1460463;-2.372654;
1584543618;783667;1334;276456;1584543618;783667;-7.742848;-4.18267;-1.924938;
1584543618;879913;1334;404956;1584543618;879913;-8.11395;-2.128445;-4.151546;
1584543618;988915;1334;481801;1584543618;988915;-11.05163;-2.406173;4.745308;
1584543619;129243;1334;621982;1584543619;129243;-11.09713;-0.8714894;-4.570531;
1584543619;209969;1334;707087;1584543619;209969;-5.580884;-2.53546;0.1077391;
1584543619;312791;1334;805373;1584543619;312791;-9.727641;-4.074931;3.198653;
1584543619;428946;1334;921994;1584543619;428946;-12.67969;-0.7972692;-0.902614;
1584543619;451116;1334;943769;1584543619;451116;-2.952051;7.022193;8.09719;
1584543619;472648;1334;965480;1584543619;472648;-18.12411;-4.805163;-4.486734;
1584543619;493852;1334;986356;1584543619;493852;-18.48324;-1.482011;-3.763685;
1584543619;599413;1335;121862;1584543619;599413;-0.1604115;0.08858546;1.316811;
1584543619;729296;1335;221984;1584543619;729296;-2.272097;2.667141;-0.7374141;
1584543619;750658;1335;243293;1584543619;750658;-10.14184;0.8379706;-2.245761;
1584543619;772252;1335;265144;1584543619;772252;-15.44499;-1.742979;4.709394;
1584543619;795432;1335;288230;1584543619;795432;-5.475539;3.335123;0.2011129;
1584543619;899866;1335;395937;1584543619;899866;1.398214;6.921637;0.9552864;
1584543619;994914;1335;487533;1584543619;994914;-11.15459;-2.422932;-0.03830723;
1584543620;99691;1335;609359;1584543620;99691;-7.177816;0.7230489;-2.765303;
1584543620;225916;1335;722582;1584543620;225916;-9.07163;2.487576;0.3399766;
1584543620;317972;1335;810486;1584543620;317972;-10.92953;1.297657;2.712631;
1584543620;416448;1335;909259;1584543620;416448;-10.45308;2.557007;0.3016694;
1584543620;511042;1336;7251;1584543620;511042;-13.75708;-0.3280056;1.30484;
1584543620;603770;1336;99965;1584543620;603770;-6.964733;1.223437;5.432444;
1584543620;703250;1336;195737;1584543620;703250;-20.59492;-3.227384;-4.110844;
1584543620;795331;1336;302158;1584543620;795331;-8.99741;0.806846;1.54426;
1584543620;905361;1336;401513;1584543620;905361;-12.38999;-2.30801;0.04548983;
1584543621;14859;1336;507598;1584543621;14859;-14.23592;-4.031836;-1.826776;
1584543621;114188;1336;606614;1584543621;114188;-5.83467;2.676718;1.482011;
1584543621;223134;1336;715834;1584543621;223134;-15.49767;-0.8643068;-2.269703;
